numero,pregunta,documento_esperado,pagina_esperada,sin_respuesta,rank,documento,titulo_documento,pagina_inicio,pagina_fin,chunk_id,chunk_global_id,vector_posicion,similitud,documento_correcto,chunk_relevante,texto
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,7,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,12,12,55,684,683,0.49443694949150085,False,False,"untos correspondientes a cada nivel jerárquico; para el personal nombrado a tiempo parcial se aplicará este puntaje en forma proporcional. Una vez completado el número de puntos necesarios para pasar a la categoría inmediata superior, para efectos de promoción no se tomará en cuenta más puntos por los años que debe permanecer en la misma categoría mientras reúne el mínimo de puntos exigibles en los otros aspectos. No obstante serán acumulables en la categoría inmediata superior. El tiempo de servicio por sí solo no hará surgir el derecho a ser promovido al siguiente nivel siendo necesario haber alcanzado el puntaje mínimo a que se refiere el inciso tercero del artículo 38 de este reglamento. El académico que se encuentre ubicado en una categoría determinada pero que por méritos académicos "
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,8,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,18,18,80,709,708,0.49232685565948486,False,False,"n la primera semana hábil del mes de diciembre y tomarán posesión de su cargo la primera semana hábil del mes de enero del siguiente año. Sus integrantes durarán en sus cargos dos años, quienes podrán ser nombrados nuevamente por una sola vez en forma consecutiva, y en caso de que alguno de sus miembros faltare por renuncia u otro impedimento se hará del conocimiento del Decano de la Facultad respectiva y la Vice Rectoría Administrativa en Oficinas Centrales, para que éstos procedan a sustituirlos según sea el caso. Los Comités Locales de cada Facultad serán designados por la Comisión y en caso de Oficinas Centrales, por la Rectoría de la Universidad. Sección Segunda Ingreso a la Carrera del Personal Administrativo No Docente Normas aplicables Art. 63. - El nombramiento y contratación del "
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,9,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,5,5,23,652,651,0.4913642108440399,False,False,"as y asuetos, en la forma establecida en las leyes y reglamentos respectivos; e) Las prestaciones establecidas en los seguros de salud y de vida, contratados por la Universidad; f) Exención de pagos de matrícula y cuotas de escolaridad, cuando realice estudios de pre-grado y postgrado dentro de la Universidad; g) Dos días de descanso remunerado por cada semana de trabajo, excepto en el caso, que voluntariamente haya aceptado un horario diario diferente a ocho horas laborales, siempre que se respete la semana laboral de cuarenta horas, o que se trate de trabajo remunerado adicionalmente; h) Permiso para participar en actividades gremiales; i) Permuta o traslado voluntario, con la finalidad de seguir estudios, mejorar sus condiciones de trabajo o por razones de conveniencia familiar, en armo"
14,¿Cuál es la jornada ordinaria del personal nombrado o contratado a tiempo completo?,reglamento_general_ley_organica_ues.pdf,20.0,False,10,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,26,26,101,730,729,0.48819661140441895,False,False," vacante que conlleve condición de jefatura deberá ser ocupada preferentemente mediante promoción, en la que participarán los trabajadores administrativos que satisfagan los requerimientos que el cargo demanda. Los candidatos que no ganaron la plaza no obstante haber cumplido con los requisitos básicos que demanda el cargo, pasarán a formar parte del Banco de Datos de Recursos Humanos, a fin de ser considerados en posteriores ocasiones para ocupar las vacantes que se generen en cargos similares. El cumplimiento de esta obligación será responsabilidad de la Comisión de Administración de la Carrera del Personal Administrativo No Docente con la colaboración del Representante Legal del Sindicato mayoritario. En caso de declararse desierto con el personal interno, deberá sacarse a concurso públ"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,1,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,7,8,35,664,663,0.6202272772789001,True,False,"l hasta

432 que cumpla seis meses; éste permiso diario podrá extenderse por períodos de tres meses hasta que el recién nacido cumpla un año, con la recomendación del respectivo pediatra; a solicitud de la trabajadora, el permiso podrá fraccionarse en dos períodos de treinta minutos. Tales permisos se considerarán como horas de trabajo y remuneradas como tales. CAPITULO III DE LA CARRERA DEL PERSONAL ACADÉMICO Sección Primera De la Administración de la Carrera del Personal Académico Comité de Administración Art. 17. - Para el correcto cumplimiento del Escalafón del personal Académico, se instituirá en cada Facultad, un Comité de Administración de la Carrera del Personal Académico, el cual se denominará “El Comité”. Estará integrado por seis miembros propietarios de los cuales tres represen"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,2,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,28,28,111,740,739,0.610651433467865,True,False,"ía que tenga fijado un salario inferior al que tuviere asignado antes de la entrada en vigencia del presente reglamento. Inicio del año sabático Art. 99. - El Consejo Superior Universitario y las Juntas Directivas de las Facultades, deberán tomar las providencias necesarias para que el personal académico comience a gozar del derecho al año sabático a partir del año 2005. Para tal efecto tomando en cuenta el tiempo de servicio, se deberá aprobar la programación del primer ciclo correspondiente a los años 2005, 2006, 2007, 2008, 2009 y 2010. En lo sucesivo se seguirá aplicando ciclos recurrentes de 6 años. Manuales Art. 100. - El Consejo Superior Universitario deberá aprobar los Manuales a que se refiere el presente reglamento dentro del año siguiente a su entrada en vigencia. Mientras no ex"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,3,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,27,27,108,737,736,0.5704650282859802,True,False,"er eventual serán incorporados en la Ley de Salarios al cumplir dos años de servicio en la Universidad y también gozarán de los beneficios establecidos en el presente Reglamento. En el primer caso se estará sujeto a la aprobación de las respectiva Ley de Salarios por la Asamblea Legislativa. Instalación de organismos escalafonarios Art. 96. - Dentro de los sesenta días de la entrada en vigencia del presente reglamento, la Rectoría y los Decanos, en el ámbito de sus competencias, convocarán a quienes tengan derecho para la elección de los integrantes de las instancias competentes para la administración del Sistema de Escalafón, o notificarán su nombramiento a quienes actúan por designación. Los miembros electos tomarán posesión interinamente de sus cargos en la semana siguiente a la elecció"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,4,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,22,23,78,78,77,0.5666095614433289,False,False,"anciera al último ciclo que inscribió Unidades de Aprendizaje y en su defecto al último mes en que realizó gestión académico-administrativa. Los estudiantes que se activen, se incorporarán al último Plan de Estudios vigente en el Ciclo y año de su activación. Todo aquel estudiante inactivo por un período igual o mayor a cinco años deberá realizar trámite de revisión o asignación de cuota en la Unidad de Estudios Socioeconómicos. Definiciones Art. 79-A. Para efectos de la correcta aplicación del presente Reglamento, se entenderá por: Estudiante matriculado Es el estudiante que tiene matrícula vigente, conforme al artículo 40 de la Ley Orgánica, lo cual se comprobará con el recibo de pago de cuota de matrícula. Estudiante activo

23 Es el estudiante matriculado en el año académico correspond"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,5,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,21,21,94,611,610,0.5593733787536621,False,False,"sin goce de sueldo no podrán exceder de dos meses en el año, salvo cuando se conceda por motivos de enfermedad en cuyo caso no deberá exceder de seis meses en el año; sin embargo, éste período podrá ser prorrogado mediante resolución del CSU. Para cumplir con obligaciones familiares que racionalmente reclamen su presencia como enfermedad grave del cónyuge o parientes del primer grado de consanguinidad, las licencias sin goce de sueldo podrán prorrogarse por un período mayor de 2 meses por acuerdo del CSU. Competencia para la concesión de licencias con o sin goce de sueldo Art. 90. - Sin perjuicio de lo establecido en los artículos 22 literal “n” y 26 literal “g”, ambos de la Ley Orgánica y las disposiciones del presente capítulo, las licencias con o sin goce de sueldo serán concedidas: a) "
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,6,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,4,4,18,647,646,0.5583121180534363,True,False,"o automático, exención de pago de cuotas de matricula y escolaridad y demás cuotas académicas legalmente establecidas, en la carrera que elijan los hijos del Personal Académico y Administrativo no docente, que labora como mínimo desde medio tiempo, siempre que cumpla con los requisitos legales y reglamentarios establecidos. Este derecho se gozará a partir del momento en que inicie la relación laboral con la Universidad, y se mantendrá vigente, no obstante retiro voluntario del personal después de diez años de servicio; o en caso de jubilación o muerte, después de tres años de servicio; f) En caso de disolución de la relación laboral por jubilación, fallecimiento, supresión de plaza o terminación de contrato, renuncia voluntaria e invalidez permanente, el miembro del Personal Académico o Ad"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,7,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,21,21,90,607,606,0.5461581945419312,False,False,"sta por seis meses; para que el mismo adquiera carácter permanente se requerirá de acuerdo del CSU. Asuetos y vacaciones Art. 86. - Lo referente a asuetos y vacaciones del Personal Académico y Administrativo de la Universidad, se regirá por las leyes que regulan ésta materia. Licencias Art. 87. - El personal de la Universidad, tendrá derecho a licencia con goce de sueldo en los casos siguientes: a) Por el tiempo necesario para cumplir con obligaciones inexcusables de carácter público, impuestas por la Ley o por disposición administrativa de la autoridad competente; b) Para cumplir con obligaciones familiares que racionalmente reclamen su presencia como en los casos de muerte o enfermedad grave del cónyuge o parientes del primer grado de consanguinidad, hasta un máximo de treinta días en ca"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,8,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,5,5,23,652,651,0.5401588082313538,True,False,"as y asuetos, en la forma establecida en las leyes y reglamentos respectivos; e) Las prestaciones establecidas en los seguros de salud y de vida, contratados por la Universidad; f) Exención de pagos de matrícula y cuotas de escolaridad, cuando realice estudios de pre-grado y postgrado dentro de la Universidad; g) Dos días de descanso remunerado por cada semana de trabajo, excepto en el caso, que voluntariamente haya aceptado un horario diario diferente a ocho horas laborales, siempre que se respete la semana laboral de cuarenta horas, o que se trate de trabajo remunerado adicionalmente; h) Permiso para participar en actividades gremiales; i) Permuta o traslado voluntario, con la finalidad de seguir estudios, mejorar sus condiciones de trabajo o por razones de conveniencia familiar, en armo"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,9,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,19,19,83,712,711,0.5271114110946655,True,False," tener historial laboral con sanciones o demérito que lo descalifiquen como elegible, con apego a lo establecido en el artículo 10 de este Reglamento y tener acumulado un promedio del 70% de sus evaluaciones del desempeño; y para el numeral 3 se hará por medio de un aviso que se publicará en uno de los periódicos de mayor circulación en el país con no menos de siete días de anticipación a la fecha de cierre de la recepción de documentos. Período de prueba Art. 66. - El personal de nuevo ingreso se contratará interinamente por un período de prueba de tres meses, el cual se sujetará a las siguientes condiciones: 1) Los nombramientos de las personas que de conformidad con las presentes disposiciones ingresen al servicio de la Universidad, se harán interinamente; 2) Durante el período de prueb"
15,¿Después de cuántos años de labores ordinarias nace el derecho al año sabático?,reglamento_sistema_escalafon_personal_ues.pdf,3.0,False,10,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,20,20,95,312,311,0.5248163938522339,False,False,"e inicie en el año dos mil uno. Elaboración del sistema de escalafón Art. 88. - El sistema de escalafón a que se refiere el artículo 52, deberá elaborarse y aprobarse por las instancias correspondientes, dentro de un plazo no mayor de ciento ochenta días contados a partir de la vigencia de la presente Ley. Creación de la Defensoría Art. 89. - La Defensoría de los Derechos de los miembros de la Universidad a que se refiere el artículo 62 de la presente Ley, será creada a partir del año dos mil. El Consejo Superior Universitario tomará las providencias necesarias para su instauración; debiendo planificar y ejecutar los ajustes presupuestarios para su funcionamiento y tomar las providencias necesarias para la elección de su titular. Derogatoria Art. 90. - Derógase la Ley Orgánica de la Univer"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,1,reglamento_unidades_valorativas_cum_ues.pdf,Reglamento del Sistema de Unidades Valorativas y de Coeficiente de Unidades de Mérito de la Universidad de El Salvador,1,2,4,747,746,0.7879098653793335,True,True,"ras de clase, los laboratorios, las prácticas, discusiones y cualquier otra actividad académica establecida en el respectivo plan y programa de estudios.

405 Cada Unidad Valorativa equivaldrá como mínimo a veinte horas de trabajo del estudiante, atendidas por un profesor, en un ciclo de dieciséis semanas entendiéndose la hora académica de cincuenta minutos. b) UNIDAD DE MÉRITO (UM): La Unidad de Merito es la calificación final de cada asignatura, multiplicada por sus Unidades Valorativas. c) COEFICIENTE DE UNIDADES DE MERITO (CUM): Es el cociente resultante de dividir el total de unidades de mérito ganadas, entre el total de unidades valorativas de las asignaturas cursadas y aprobadas. d) ASIGNATURA: Para efectos de cálculo del CUM, el término asignatura será aplicable indistintamente par"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,2,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,23,23,79,79,78,0.6114654541015625,False,False,"iente y que mantiene inscripción de Unidades de Aprendizaje en cada ciclo. Asimismo el egresado que se encuentra matriculado y ha inscrito su trabajo de graduación. Estudiante regular Es el estudiante que ha mantenido inscripción de Unidades de Aprendizaje durante todos los ciclos correspondientes al período, con un mínimo del 40% de cada ciclo que su plan de estudios le permite inscribir, según lo dispone el Art. 66 inciso segundo del Reglamento General de la Ley Orgánica. Egresado matriculado Es el estudiante que ha cursado y aprobado la totalidad de unidades de aprendizaje que le exige su plan de estudios y que mantiene matricula conforme el Art. 40 de la Ley Orgánica, en el año académico correspondiente y que mantiene vigente la calidad de egresado y no ha inscrito su proceso de gradua"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,3,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,29,29,100,100,99,0.6070666909217834,False,False,"duración máxima de 6 semanas, el estudiante podrá inscribir y cursar una carga académica máxima de 6 unidades valorativas. Las Unidades de Aprendizaje a impartirse en el Ciclo extraordinario serán aquéllas que no requieran un período prolongado de actividad académica, las que deberán establecerse en el respectivo plan de estudios. Artículo 108. Para efecto de registro académico, las Unidades de Aprendizaje del Ciclo Extraordinario se planificarán y reportarán como Ciclo III. Artículo 109. El período para el inicio y finalización de las actividades académica administrativas en el Ciclo extraordinario, lo fijará el Consejo Superior Universitario a propuesta de la Junta Directiva. TITULO VII INSCRIPCIÓN, RETIRO Y EVALUACION DE UNIDADES DE APRENDIZAJE CAPITULO I PROCEDIMIENTO DE INSCRIPCION IN"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,4,reglamento_unidades_valorativas_cum_ues.pdf,Reglamento del Sistema de Unidades Valorativas y de Coeficiente de Unidades de Mérito de la Universidad de El Salvador,2,2,6,749,748,0.5964272022247314,True,False,"s y la exigencia en Unidades Valorativas, que para cada caso establece la Ley de Educación Superior. Las Unidades Valorativas se establecerán para cada asignatura de acuerdo a los planes y programas de estudio aprobados por el Consejo Superior Universitario a propuesta de la Unidad Académica correspondiente, o por el Ministerio de Educación en el caso de los profesorados. CAPITULO III DEL SISTEMA DE COEFICIENTE DE UNIDADES DE MÉRITO Tipos de CUM Art. 6. - Para efectos del registro del rendimiento académico de cada estudiante, se establecen dos tipos de CUM: a) CUM Relativo: Es aquel que mide el rendimiento del estudiante en el ciclo; b) CUM Acumulado: Es aquel que mide el rendimiento del estudiante, respecto a todas las asignaturas aprobadas según el avance en su plan de estudios; y c) CUM"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,5,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,39,39,134,134,133,0.5956515073776245,False,False,"obados entre el 51 y 60% de estudiantes, estos tendrán derecho a solicitar al Jefe de Departamento o Escuela respectivo, la repetición de la prueba en la unidad de aprendizaje de que se trate, dentro del plazo de tres días hábiles después de haber sido publicadas oficialmente las notas. El jefe de Departamento o Director de Escuela vista la solicitud, resolverá señalando lugar, día, hora y responsable de practicar la prueba dentro de las 48 horas siguientes a la solicitud previo notificación a los solicitantes. Cuando resultaren reprobados más del 60 % de estudiantes en una prueba sumativa, esta se repetirá de oficio, observando el tramite anterior. En ambos casos, el Jefe de Departamento o Director de escuela, junto con el docente responsable efectuaran un análisis de los problemas que oc"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,6,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,3,3,13,642,641,0.5946600437164307,False,False,"l que labora en la Universidad haciendo un total de cuarenta horas semanales. La jornada diaria puede ser establecida y modificada dependiendo de las necesidades del servicio que se presta, siempre que se observe la jornada semanal máxima; 7) Tiempo Integral: Es una modalidad de contratación en la cual el personal está al servicio exclusivo de la Universidad y no puede percibir otros ingresos dentro o fuera de la misma, excepto por premios científicos, literarios, derechos de autor y dietas legalmente aprobadas en cualquier organismo; 8) Tiempo Parcial: Es aquel en el cual el personal académico y administrativo no docente presta servicios a la Universidad por un tiempo menor a lo establecido para el personal a tiempo completo; 9) Año Sabático: Es el derecho de que goza el personal que desa"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,7,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,42,42,145,145,144,0.5945029258728027,False,False,"en el país o en el extranjero. Aplicará para equivalencias, las Unidades de Aprendizaje reprobadas. MÁXIMO DE EQUIVALENCIAS. Articulo 169. El estudiante que ingrese por equivalencias a una carrera, se le otorgara como máximo de equivalencias el 70 por ciento de las Unidades Valorativas de la carrera a estudiar, siempre que la homologación de los programas de estudio arroje un 80 por ciento de equivalencia de contenidos. EQUIVALENCIAS INTERNAS. Articulo 170. Cuando al estudiante se le autorice su cambio de carrera, podrá solicitar las equivalencias de las Unidades de Aprendizajes pertinentes. El graduado de la Universidad de El Salvador que sea admitido en una nueva carrera, podrá solicitar equivalencias de Unidades de Aprendizajes cursadas en la carrera anterior. PROCEDIMIENTO DE EQUIVALEN"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,8,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,22,23,78,78,77,0.5881445407867432,False,False,"anciera al último ciclo que inscribió Unidades de Aprendizaje y en su defecto al último mes en que realizó gestión académico-administrativa. Los estudiantes que se activen, se incorporarán al último Plan de Estudios vigente en el Ciclo y año de su activación. Todo aquel estudiante inactivo por un período igual o mayor a cinco años deberá realizar trámite de revisión o asignación de cuota en la Unidad de Estudios Socioeconómicos. Definiciones Art. 79-A. Para efectos de la correcta aplicación del presente Reglamento, se entenderá por: Estudiante matriculado Es el estudiante que tiene matrícula vigente, conforme al artículo 40 de la Ley Orgánica, lo cual se comprobará con el recibo de pago de cuota de matrícula. Estudiante activo

23 Es el estudiante matriculado en el año académico correspond"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,9,reglamento_unidades_valorativas_cum_ues.pdf,Reglamento del Sistema de Unidades Valorativas y de Coeficiente de Unidades de Mérito de la Universidad de El Salvador,5,5,18,761,760,0.58391273021698,True,False,"fectuar las operaciones del cálculo aritmético para la obtención del CUM relativo y acumulado de cada estudiante, el cual deberá ser notificado por escrito a los estudiantes al final de cada ciclo de estudio; y al respectivo docente asesor. Los informes respectivos serán remitidos además a la Administración Académica Central. Obligaciones de las Facultades Art. 15. - Las Facultades deberán impulsar las medidas o políticas académicas pertinentes a fin de garantizar los óptimos niveles de aprobación y rendimiento académico de los estudiantes y del mejoramiento sostenido de su CUM relativo y acumulado. Difusión Art. 16. - La Vicerrectoría Académica en coordinación con las autoridades de las Facultades, tomarán las providencias necesarias para la adecuada y permanente difusión y aplicación del"
16,¿A cuántas horas de trabajo del estudiante equivale como mínimo cada Unidad Valorativa?,reglamento_unidades_valorativas_cum_ues.pdf,2.0,False,10,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,3,3,11,228,227,0.5822296142578125,False,False,"entará en forma documentada al solicitar su ingreso o reingreso a la UES; b) Su rendimiento académico; y c) El centro de estudios y la cuota de escolaridad que pagó durante su educación media. La cuota de escolaridad será establecida por un organismo especializado adscrito al Consejo Superior Universitario, considerando la menor o mayor capacidad económica del aspirante; sin embargo, en ningún caso esta cuota será mayor al equivalente de diez días del salario mínimo para la zona urbana. Cuando el aspirante lo prefiera, podrá abstenerse de presentar la declaración jurada a que se refiere el presente articulo; pero, en tal caso, asumirá automáticamente la cuota máxima de escolaridad. Igual pago se le establecerá al aspirante que, en perjuicio económico de la UES, mienta, oculte o tergiverse "
17,¿Cuál es la contraseña vigente de la red Wi-Fi del campus central?,,,True,1,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,41,41,142,142,141,0.29044073820114136,False,False,"Académica de destino, notificará al estudiante y a la Administración Académica de procedencia. Ésta última deberá enviar copia del expediente del estudiante a más tardar dentro de los cinco días hábiles y se realizará la respectiva actualización en el Sistema de Información y Comunicación de Procesos Académicos. *** CAPITULO II SOLICITUD Y PERTINENCIA DEL TRASLADO DEL TRASLADO. Articulo 163. El traslado de estudiantes entre facultades, es la acción voluntaria o forzada, que realiza un estudiante para continuar el estudio de la misma carrera en diferente Facultad. Se consideran razones de traslado forzado, cuando el estudiante cambia de domicilio familiar o laboral y enfermedad. TRASLADO AUTOMÁTICO. Articulo 164. Los traslados provenientes de carreras que se sirven en forma incompleta en la"
17,¿Cuál es la contraseña vigente de la red Wi-Fi del campus central?,,,True,2,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,7,7,20,456,455,0.28747862577438354,False,False,"informativas o cualquier otro medio de comunicación. Obligación de la Administración Académica Art. 13. La Administración Académica de cada Facultad a través de su jefatura deberá proporcionar por escrito el padrón electoral estudiantil, en los tres días hábiles siguientes a la solicitud que al efecto le haga el CEE. El padrón deberá contener la siguiente información: a) Los ejemplares que sean necesarios de los listados estudiantiles de matriculados y activos de la Facultad, debidamente firmados y sellados; y b) La lista de estudiantes de la Facultad que cumplan con los requisitos que establece el artículo 15 letra “c” de la Ley Orgánica. De las listas mencionadas, un ejemplar debe ser entregado al CEE de la Facultad, otro deberá colocarse en un lugar visible y de acceso a la población es"
17,¿Cuál es la contraseña vigente de la red Wi-Fi del campus central?,,,True,3,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,32,32,109,109,108,0.2868993282318115,False,False,"IONADA. Artículo 121. El Vicedecanato de Facultad, podrá autorizar la inscripción condicionada de un estudiante, cuando los motivos para no realizarla, sean la solvencia de pagos de cuotas de escolaridad, para lo cual el estudiante deberá suscribir una carta compromiso, estableciéndose para el pago un plazo máximo de sesenta días calendarios, finalizando este periodo sin que se haya hecho efectiva la obligación, la desinscripción será de pleno derecho, la Administración Académica de Facultad, certificara tal situación. Bajo ninguna circunstancia podrá ampliarse o prorrogarse dicho plazo. Las responsabilidades adquiridas en la inscripción por el estudiante son ineludibles. Artículo 122. Se permitirá la condición de estudiante en calidad de oyente a todo estudiante que tenga algún trámite o "
17,¿Cuál es la contraseña vigente de la red Wi-Fi del campus central?,,,True,4,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,23,23,79,79,78,0.2737063765525818,False,False,"iente y que mantiene inscripción de Unidades de Aprendizaje en cada ciclo. Asimismo el egresado que se encuentra matriculado y ha inscrito su trabajo de graduación. Estudiante regular Es el estudiante que ha mantenido inscripción de Unidades de Aprendizaje durante todos los ciclos correspondientes al período, con un mínimo del 40% de cada ciclo que su plan de estudios le permite inscribir, según lo dispone el Art. 66 inciso segundo del Reglamento General de la Ley Orgánica. Egresado matriculado Es el estudiante que ha cursado y aprobado la totalidad de unidades de aprendizaje que le exige su plan de estudios y que mantiene matricula conforme el Art. 40 de la Ley Orgánica, en el año académico correspondiente y que mantiene vigente la calidad de egresado y no ha inscrito su proceso de gradua"
17,¿Cuál es la contraseña vigente de la red Wi-Fi del campus central?,,,True,5,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,21,21,90,607,606,0.2734019160270691,False,False,"sta por seis meses; para que el mismo adquiera carácter permanente se requerirá de acuerdo del CSU. Asuetos y vacaciones Art. 86. - Lo referente a asuetos y vacaciones del Personal Académico y Administrativo de la Universidad, se regirá por las leyes que regulan ésta materia. Licencias Art. 87. - El personal de la Universidad, tendrá derecho a licencia con goce de sueldo en los casos siguientes: a) Por el tiempo necesario para cumplir con obligaciones inexcusables de carácter público, impuestas por la Ley o por disposición administrativa de la autoridad competente; b) Para cumplir con obligaciones familiares que racionalmente reclamen su presencia como en los casos de muerte o enfermedad grave del cónyuge o parientes del primer grado de consanguinidad, hasta un máximo de treinta días en ca"
17,¿Cuál es la contraseña vigente de la red Wi-Fi del campus central?,,,True,6,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,26,26,100,729,728,0.2598816752433777,False,False,"ento del plan anual de capacitación de su personal, dentro del sistema institucional regulado en el presente artículo. Garantía de participación Art. 83. - Los Decanos en las respectivas Facultades y la Unidad de Recursos Humanos, en el caso de Oficinas Centrales, serán responsables de garantizar la participación de su Personal Administrativo en los programas de formación, capacitación y actualización, estos programas deberán realizarse en la Universidad preferentemente o en Instituciones Nacionales o Extranjeras de reconocido prestigio. La Institución a través de sus autoridades gestionará con otras Universidades u Organismos Nacionales e Internacionales, la subvención de becas internas y externas de acuerdo a la necesidad de la misma Universidad. Vacante de Jefatura Art. 84. - Toda plaza"
